companyName,reviewBody,datePublished,ratingValue
Clever Real Estate,Using Clever to find an agent that would work for a lower commission was great. I loved the agent I connected with and he did a wonderful job. Very happy!,2022-09-15,5
Clever Real Estate,"The experience was seamless from start to finish. Lots of support, and they finished what they started.",2022-11-23,5
Clever Real Estate,Vaneska was outstanding! She did a marvellous job in selling our house.,2022-12-01,5
Clever Real Estate,Made the process less stressful and less expensive - thank you!,2022-12-30,5
Clever Real Estate,Put me in touch with a most excellent realtor who made the process of selling two houses feel almost seamless.,2022-11-23,5
Clever Real Estate,I was able to get an agent that got the job done I am counting on receiving .5 per cent within a month.,2022-11-29,5
Clever Real Estate,Easy to understand and save money on the commission. Great service.,2022-12-16,5
Clever Real Estate,You all matched me with a great agent. Thanks for allowing Tiffiny to work with me and guide me through the process.,2022-10-31,5
Clever Real Estate,"My experience with Clever was seamless, thanks to your amazing staff and keep up the good work.David Pryce/ home seller",2022-08-10,5
Clever Real Estate,"My agent, Jeff Incutto is outstanding 10 stars. (Seriously 10 stars ) He contacted me with in hours of my first inquiry through Clever. Jeff explained Clevers' services thoroughly and answered all of my questions honestly based on his knowledge of my specific market. You see, Clever recommends names of local experienced licensed agents like Jeff who are very personable and genuinely represents your interest. WHO KNEW... TRUE STORY... KEEP READING..     I had contacted several agents prior to reaching out to Clever as many would not respond to my online inquires or took a week or so to return the call.     When I was lucky enough to get that returned call, I was surprised to hear that they would not sell properties valued under 300k, (Wait Whaaat??)  I was told the commissions on that amount were not high enough to justify their time NO JOKE. NEXT...I didn't realize that as a seller I could be denied service based on the purchase price... I was disheartened UNTIL I ran across an add for Clever....and  couldn't be happier that I took a chance on CLEVER.      I HAD NEVER HEARD OF THEM, honestly thought I was going to get second rate service based on the my flat rate of 3k    I WAS SO WRONG....SOOOO WRONG     I closed today and the entire process was smooth and stress free. Everyone was very pleasant, prompt and professional.    .   THANK YOU JEFF AND CLEVER FOR SAVING ME $4,800.00 in commissions.Sellers dump your 5 to 7% commission rates  and run to CLEVER. Annie R. Boxborough Massachusetts",2022-12-22,5
Clever Real Estate,"Our listing agent, Jeanette Eriksen, and the entire Hansen team have been amazing throughout the entire process of selling our home.We have already recommended the Hansen team to people we know who are considering selling and/or buying a home and we will continue to do so because of the great experience we had.We could not be more pleased with all the Hansen team has  done for us from our first contact with them. Throughout the process, they continued to send us regular updates and created a summary of their progress we accessed via email.We were very impressed that after our first phone call, our listing agent, Jeanette Eriksen, came to our property immediately to discuss placing our home on the market and to discuss our listing options.When we hired them, the team immediately got to work. A crew of photographers came out to our property and took beautiful/professional quality pictures and videos of our home which that were posted online very quickly. We were impressed at how beautiful and eye-catching the listing was.We had our first offer in 4 days! We listed our home around Nov. 4 and we closed on Dec. 28. We really appreciate the Hansen Team's thoroughness, professionalism, excellence, and expediency. Jeanette Eriksen was always available to us. She immediately answered all of our questions and she was always available to answer our questions and to address our concerns.Buying and selling a home can be very stressful, but Jeanette and the Hansen team made it a very enjoyable experience and they made us feel very comfortable with the entire sale process.We have bought and sold homes in the past, and this experience was by far the very best and the Hansen Team far exceeded our expectations.We highly recommend Jeanette Eriksen and the entire Hansen Team!",2022-11-04,5
